,0
10479,신정동 958-16
10480,부곡동 11-18
10481,합정동 375-2
10482,상봉동 85-18
10483,하단동 893-3
10484,삼선동3가 26
10485,북아현동 1-46
10486,성내동 513
10487,민락동 159-14
10488,망원동 435-4
10489,화곡동 343-48
10490,초량동 110-2
10491,월계동 289-5
10492,면목동 132-63
10493,북가좌동 418-22
10494,홍제동 312-237
10495,삼성동 98-18
10496,녹번동 91-9
10497,제기동 1158-18
10498,공릉동 504-5
10499,온천동 440-21
10500,가락동 15-4
10501,방배동 593-24
10502,홍은동 14-4
10503,응암동 227-22
10504,영선동2가 25-7
10505,홍은동 265-350
10506,장안동 306-10
10507,상계동 1087-4
10508,염창동 257-5
10509,독산동 889-36
10510,북가좌동 304-52
10511,가락동 15-11
10512,정릉동 815-1
10513,개봉동 306-3
10514,화곡동 347-13
10515,대치동 933
10516,구포동 782-29
10517,방배동 971-7
10518,합정동 376-5
10519,문현동 15-5
10520,기장읍 대라리 162-9
10521,구로동 743-10
10522,암남동 764
10523,봉래동5가 132-3
10524,망우동 508-14
10525,광안동 180-4
10526,재송동 1060-9
10527,동삼동 399-14
10528,북가좌동 273-17
10529,반포동 577-3
10530,홍제동 312-240
10531,하월곡동 90-2066
10532,방배동 978-2
10533,당리동 325-19
10534,대조동 185-71
10535,신길동 456-19
10536,화곡동 350-33
10537,제기동 1158-6
10538,초량동 1160-11
10539,후암동 244-5
10540,남천동 30-18
10541,시흥동 796-7
10542,남천동 23-3
10543,도봉동 556-18
10544,창동 665-26
10545,상도동 466
10546,갈현동 488-16
10547,화명동 2337
10548,시흥동 558-17
10549,서대신동2가 209
10550,화곡동 26-9
10551,구산동 24-77
10552,신내동 450-1
10553,가락동 147-2
10554,하단동 616-4
10555,녹번동 35-122
10556,숭인동 569-3
10557,구로동 796-65
10558,연지동 40-1
10559,일원동 679
10560,하단동 525-26
10561,회현동1가 100-12
10562,영등포동7가 94-83
10563,초량동 79-3
10564,성산동 254-28
10565,화곡동 1087-5
10566,보수동2가 81-2
10567,범일동 1486-3
10568,방화동 597-38
10569,반포동 86-2
10570,화곡동 887-11
10571,초읍동 349-12
10572,신정동 963-1
10573,화곡동 453-5
10574,역촌동 50-45
10575,보광동 35-5
10576,장안동 424-1
10577,온천동 1244-6
10578,역촌동 50-24
10579,공릉동 585-6
10580,구포동 394
10581,온천동 1379-3
10582,남부민동 51-19
10583,시흥동 949-18
10584,감전동 262-1
10585,중곡동 254-12
10586,중곡동 51-31
10587,목동 736-3
10588,상도동 159-28
10589,북가좌동 304-10
10590,서초동 1495-1
10591,남현동 602-150
10592,괘법동 551-11
10593,민락동 1-2
10594,홍은동 277-104
10595,용호동 368-17
10596,중곡동 68-6
10597,자양동 643-23
10598,구로동 751-3
10599,연남동 493-27
10600,화곡동 46-212
10601,수안동 334-4
10602,보광동 208-1
10603,하왕십리동 1002
10604,서초동 1427-7
10605,방배동 12-5
10606,다대동 871
10607,망원동 454-36
10608,구로동 800-2
10609,신평동 668
10610,이촌동 300-17
10611,청담동 122-1
10612,민락동 166-8
10613,신당동 432-904
10614,연산동 384-5
10615,연산동 344-15
10616,연희동 703-32
10617,논현동 215-14
10618,삼성동 64-5
10619,구로동 742-58
10620,마천동 68-5
10621,개금동 177-197
10622,신정동 881-16
10623,화곡동 895-6
10624,연희동 187-122
10625,도원동 3-7
10626,양재동 8-24
10627,상도동 159-41
10628,청학동 346-1
10629,쌍문동 81-151
10630,쌍문동 450
10631,가락동 92-3
10632,송파동 173-1
10633,사직동 351-1
10634,대방동 99-1
10635,망우동 508-50
10636,방배동 1-11
10637,장전동 501-76
10638,옥수동 365-11
10639,면목동 390-1
10640,신사동 23-53
10641,남산동 265
10642,안암동3가 42-1
10643,반포동 50-2
10644,서동 520-95
10645,역삼동 778
10646,부곡동 184-7
10647,상봉동 226-25
10648,독산동 883-10
10649,구의동 47-3
10650,구로동 749-99
10651,정동 15-6
10652,중동 878-1
10653,방배동 1-15
10654,묵동 184-20
10655,주례동 54
10656,고척동 346
10657,미아동 103-183
10658,방이동 103-24
10659,성내동 443-26
10660,서대신동2가 14
10661,신당동 432-1970
10662,후암동 244-90
10663,신교동 6-13
10664,개포동 1204-5
10665,수유동 690-9
10666,신사동 11-22
10667,반포동 612-28
10668,송파동 32-1
10669,금호동4가 97-1
10670,초량동 1057-34
10671,반포동 49-6
10672,방배동 804-1
10673,신월동 109-1
10674,좌천동 832-5
10675,효창동 5-49
10676,구로동 780-31
10677,천호동 39-6
10678,장안동 312-7
10679,반포동 742-10
10680,상도동 210-117
10681,방이동 177
10682,온천동 1458-16
10683,구로동 749-35
10684,석촌동 297-28
10685,면목동 132-64
10686,수유동 48-8
10687,삼성동 150-20
10688,광안동 108-2
10689,구의동 224-7
10690,방배동 449-2
10691,신정동 911-11
10692,구로동 806-64
10693,구로동 740-25
10694,홍은동 277-43
10695,창동 629-24
10696,초량동 424-3
10697,영선동4가 115-1
10698,양재동 385-9
10699,구로동 740-9
10700,연산동 642-13
10701,동삼동 577-4
10702,불광동 30
10703,보수동3가 58
10704,창동 609-11
10705,독산동 883-22
10706,신월동 986-13
10707,반포동 3-3
10708,홍은동 392-9
10709,개금동 177-151
10710,서초동 1634-9
10711,서대신동1가 122-3
10712,구로동 747-53
10713,청파동1가 1-36
10714,기장읍 내리 792
10715,망미동 802-4
10716,괴정동 563-50
10717,서초동 1607-15
10718,구로동 747-34
10719,구로동 748-5
10720,구로동 800-9
10721,효창동 5-606
10722,방배동 888-40
10723,양평동2가 30-5
10724,하단동 590-4
10725,궁동 211-1
10726,마곡동 14-21
10727,송파동 139-4
10728,수유동 403-17
10729,청학동 62-31
10730,숭인동 1392-1
10731,상봉동 114
10732,대치동 1029
10733,삼성동 82-1
10734,구로동 792-9
10735,사직동 91-10
10736,봉천동 1595-12
10737,화곡동 401-25
10738,둔촌동 61-8
10739,논현동 261-7
10740,장전동 605-14
10741,망우동 508-27
10742,화곡동 923-10
10743,공항동 61-2
10744,장전동 653-12
10745,상도1동 317-1
10746,연희동 75-1
10747,연희동 81-6
10748,구로동 800-22
10749,응암동 39-23
10750,독산동 147-1
10751,구로동 745-14
10752,중곡동 107-4
10753,성산동 199-15
10754,온천동 1378-24
10755,양정동 236-2
10756,대연동 852-10
10757,광장동 570
10758,신정동 911-4
10759,삼선동3가 23
10760,구로동 717-20
10761,양평동6가 95-4
10762,문정동 61-11
10763,영주동 252-3
10764,구포동 1132-2
10765,북아현동 1-77
10766,봉천동 1618-24
10767,명륜동 172-1
10768,신길동 456-14
10769,구의동 57-3
10770,보수동2가 65-2
10771,방배동 1025-2
10772,신사동 23-45
10773,엄궁동 521-1
10774,서대신동2가 202
10775,홍제동 322-95
10776,구로동 749-49
10777,북아현동 189-24
10778,효창동 5-45
10779,구로동 752-17
10780,구산동 23-30
10781,신당동 432-1972
10782,좌천동 849-10
10783,목동 729-4
10784,잠실동 307-2
10785,갈현동 327-54
10786,증산동 178-8
10787,상계동 1297
10788,성내동 459-2
10789,구로동 718-29
10790,역촌동 40-55
10791,홍제동 354-6
10792,이촌동 193-5
10793,부용동1가 12-6
10794,합정동 400-6
10795,봉천동 63-45
10796,망우동 494-17
10797,상봉동 501
10798,영선동2가 67-1
10799,덕포동 404-8
10800,번동 148-496
10801,방배동 816-3
10802,신월동 422-7
10803,문정동 96-12
10804,풍납동 271-3
10805,가락동 1-10
10806,장안동 306-13
10807,목동 743-21
10808,연산동 469-36
10809,온천동 189-112
10810,시흥동 953-5
10811,개봉동 304-12
10812,암남동 64-1
10813,연산동 1310-15
10814,동삼동 229-10
10815,광안동 545-5
10816,서초동 1492-1
10817,대연동 877-1
10818,수유동 281-32
10819,봉래동3가 154
10820,중동 1500-9
10821,대연동 1725-3
10822,상도동 472-24
10823,창신동 601-6
10824,대조동 84-21
10825,대연동 1724-1
10826,오류동 1-7
10827,광안동 1265-8
10828,마천동 271-17
10829,남현동 1072-63
10830,남산동 967-8
10831,구로동 770-23
10832,양정동 319-1
10833,삼성동 82-4
10834,서초동 1484-8
10835,신당동 432-1061
10836,온천동 1240-3
10837,영선동3가 20-7
10838,전포동 33-432
10839,장충동1가 106-1
10840,성산동 65-2
10841,봉천동 1617-44
10842,창동 553-50
10843,봉천동 673-82
10844,서초동 1357-25
10845,불광동 230-3
10846,암사동 485-1
10847,가리봉동 137-7
10848,전포동 661-2
10849,공덕동 111-7
10850,거제동 676-27
10851,광장동 137
10852,길동 370-20
10853,방배동 803-8
10854,괴정동 499-5
10855,면목동 121-32
10856,양정동 319-6
10857,장안동 375-11
10858,숭인동 178-76
10859,연산동 1135-25
10860,응암동 589-5
10861,아미동2가 123-1
10862,반포동 98-7
10863,봉천동 24-14
10864,성내동 383-11
10865,동삼동 314-3
10866,청룡동 45-1
10867,방배동 803-4
10868,오금동 9-7
10869,홍제동 322-79
10870,중화동 331-64
10871,방배동 848-1
10872,암남동 180-34
10873,가락동 160-1
10874,장전동 204-11
10875,시흥동 949-6
10876,대조동 195-14
10877,역촌동 68-19
10878,방배동 761-5
10879,문현동 127-27
10880,망원동 422-11
10881,연산동 1480-35
10882,우동 1072-54
10883,방이동 180-8
10884,엄궁동 37-1
10885,홍은동 402-39
10886,대연동 1725-7
10887,초읍동 513-2
10888,공릉동 684-22
10889,궁동 178-5
10890,홍은동 265-296
10891,역삼동 656-32
10892,민락동 34-9
10893,신월동 440-9
10894,면목동 408-5
10895,독산동 994-33
10896,남현동 1072-50
10897,숭인동 820-1
10898,성산동 240-5
10899,방배동 800-3
10900,북아현동 1-342
10901,역삼동 728-10
10902,궁동 198-39
10903,방배동 449-1
10904,대치동 933-35
10905,신내동 492-26
10906,남산동 966-2
10907,신월동 492-24
10908,대연동 1258-17
10909,불광동 230-2
10910,대저1동 1728-1
10911,쌍문동 357-14
10912,상봉동 785
10913,망원동 455-2
10914,장전동 607-16
10915,화곡동 80-4
10916,가산동 238-4
10917,서초동 1327-23
10918,괘법동 524-23
10919,문현동 321-5
10920,반포동 612-138
10921,연산동 303-1
10922,이태원동 102-12
10923,청학동 48-98
10924,구서동 747-12
10925,대치동 1015-6
10926,상도동 56-45
10927,도곡동 184-3
10928,문정동 68-1
10929,괴정동 586-7
10930,구로동 718-22
10931,녹번동 86-20
10932,온천동 407-34
10933,방화동 597-24
10934,개금동 177-87
10935,용호동 497-11
10936,신월동 562-5
10937,신월동 559-5
10938,온천동 1378-17
10939,방화동 319-9
10940,오장동 90-24
10941,삼성동 64-6
10942,신정동 1013-14
10943,괴정동 544-11
10944,양정동 7-8
10945,수색동 326-12
10946,화곡동 359-3
10947,온천동 1380-22
10948,상도동 375-5
10949,청담동 102
10950,화곡동 854-1
10951,신당동 432-1956
10952,창신동 640-252
10953,화곡동 343-44
10954,잠원동 62-6
10955,도곡동 153-2
10956,청학동 100-12
10957,범전동 263-5
10958,초량동 588-10
10959,암남동 288-1
10960,성내동 468-6
10961,구로동 792-62
10962,신길동 456-93
10963,망원동 418-5
10964,구로동 792-29
10965,구의동 590-7
10966,대연동 852-9
10967,능동 283-9
10968,봉천동 1672-10
10969,당산동 121-19
10970,서교동 458-22
10971,중동 1497-1
10972,개포동 1242-2
10973,방배동 843-15
10974,증산동 164-31
10975,거제동 491-14
10976,괘법동 480-9
10977,반포동 577-5
10978,대연동 317-10
10979,문정동 113-3
10980,대연동 1595-2
10981,방이동 107-2
10982,독산동 990-3
10983,반포동 612-30
10984,구로동 797-5
10985,서대신동3가 409
10986,봉래동3가 166-6
10987,신정동 990-16
10988,양재동 8-36
10989,증산동 174-5
10990,괴정동 779-4
10991,사직동 77-21
10992,구서동 183-23
10993,쌍문동 100-2
10994,화곡동 1133-14
10995,방이동 198
10996,구로동 740-2
10997,방학동 618-1
10998,구로동 716-25
10999,방배동 593-32
11000,청파동3가 132-68
11001,장전동 21
11002,구로동 749-29
11003,목동 405-293
11004,목동 745-1
11005,신월동 150-1
11006,보수동2가 80-1
11007,현석동 128-11
11008,서교동 453-15
11009,정관읍 방곡리 269-6
11010,개포동 1164-12
11011,방배동 843-3
11012,숭인동 569-2
11013,오금동 71-8
11014,공릉동 504-7
11015,시흥동 898-17
11016,옥수동 220-2
11017,범천동 842-10
11018,봉천동 1644-26
11019,상봉동 115-31
11020,역삼동 741-22
11021,종암동 3-91
11022,연지동 23-1
11023,양재동 292
11024,목동 713-30
11025,대교동2가 184-3
11026,옥수동 558
11027,석촌동 251-16
11028,동빙고동 310-17
11029,석촌동 282-12
11030,구로동 744-45
11031,화곡동 46-116
11032,문래동3가 99
11033,방배동 971-8
11034,시흥동 912-20
11035,초량동 588-17
11036,연산동 1262-8
11037,방배동 799-5
11038,면목동 499-42
11039,신정동 1052-29
11040,항동 16-18
11041,용두동 39-446
11042,구로동 740-7
11043,응암동 113-2
11044,자양동 770-1
11045,구로동 740-107
11046,가락동 101-3
11047,증산동 167-1
11048,망미동 190-1
11049,양재동 91
11050,신당동 432-922
11051,서대신동1가 156-1
11052,증산동 202-7
11053,상계동 144-3
11054,역촌동 1-30
11055,반포동 71-3
11056,잠원동 61
11057,신월동 457-15
11058,구로동 718-12
11059,연희동 104-3
11060,토성동1가 23-4
11061,연산동 579-10
11062,신정동 919-1
11063,전포동 33-453
11064,문현동 271-21
11065,대방동 43-9
11066,상도1동 564
11067,염창동 266
11068,홍은동 265-344
11069,상도동 283-73
11070,삼락동 54-3
11071,반여동 1294-3
11072,부곡동 285-24
11073,면목동 105-4
11074,화곡동 379-57
11075,상도1동 328-18
11076,쌍문동 11-5
11077,염창동 257
11078,홍은동 392-7
11079,대청동4가 75-181
11080,광안동 116-22
11081,충무동2가 33-6
11082,신사동 338-2
11083,신당동 432-2001
11084,오류동 108-40
11085,구의동 590
11086,청학동 307-60
11087,내발산동 719
11088,사직동 22-34
11089,잠원동 19-4
11090,남현동 602-199
11091,방배동 593-19
11092,역삼동 791-23
11093,구로동 801-9
11094,개금동 177-77
11095,길동 357-7
11096,독산동 907-21
11097,구로동 780-97
11098,화곡동 392-58
11099,망원동 412-19
11100,방배동 961-3
11101,이태원동 198-16
11102,공릉동 586-15
11103,신당동 217-95
11104,성내동 443-24
11105,서초동 1310-9
11106,화곡동 404-2
11107,홍제동 312-248
11108,길동 358-7
11109,중동 1496-3
11110,봉천동 100-519
11111,서대신동2가 83-1
11112,자양동 769-3
11113,쌍문동 88-14
11114,방학동 669-7
11115,문현동 776-22
11116,구로동 803-13
11117,목동 315-5
11118,회동동 201-10
11119,구로동 740-1
11120,장안동 339-7
11121,서대신동2가 79
11122,창동 665-25
11123,양정동 140-4
11124,자양동 582-15
11125,대연동 1734-9
11126,독산동 993-36
11127,방이동 198-3
11128,서대신동3가 449-2
11129,명륜3가 1-102
11130,대연동 877-6
11131,혜화동 20-12
11132,아현동 802
11133,신당동 432-806
11134,개포동 176-1
11135,양평동4가 261
11136,천호동 462-35
11137,광안동 91-2
11138,구서동 444-3
11139,한남동 26-5
11140,도곡동 193-45
11141,응암동 757
11142,개금동 171-95
11143,괴정동 762-43
11144,초읍동 288-2
11145,부곡동 974
11146,방배동 810-14
11147,연건동 60-1
11148,장전동 511-4
11149,방배동 976-15
11150,서대신동3가 544-2
11151,화곡동 24-134
11152,양재동 382
11153,홍제동 312-44
11154,구로동 717-5
11155,청담동 128-18
11156,북가좌동 7-2
11157,재송동 1060-3
11158,남현동 602-323
11159,쌍문동 642
11160,석촌동 227-10
11161,상도1동 488-8
11162,안락동 592-30
11163,기장읍 대라리 269-5
11164,구로동 750-8
11165,창신동 602
11166,부곡동 391-1
11167,방배동 1-39
11168,서초동 1631-8
11169,율현동 BL-4
11170,구로동 770-8
11171,토성동1가 3-2
11172,합정동 390-5
11173,구로동 793-6
11174,서초동 1617-8
11175,도곡동 193-42
11176,북아현동 1-49
11177,신림동 412-137
11178,우이동 340
11179,역촌동 71-1
11180,기장읍 동부리 155-13
11181,암사동 441-3
11182,구서동 260-5
11183,구로동 807-26
11184,기장읍 대변리 391
11185,감만동 73-210
11186,괴정동 607-6
